name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
The Castle,barber shop,Hair salon,Klagenfurt,Austria,"Koschatstraße 34, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 9099411 ,4.9,190,No,2026-03-04
Damascus Guys Friseur,barber shop,Barber shop,Klagenfurt,Austria,"8.-Mai-Straße 25, 9020 Innere Stadt, Austria ",+43 660 1714173 ,4.8,50,No,2026-03-04
Omid ALLES ODER NIX,barber shop,Hair salon,Klagenfurt,Austria,"Bahnhofstraße 24, 9020 Innere Stadt, Austria ",+43 660 7541117 ,4.6,148,No,2026-03-04
Magic Style,barber shop,Hair salon,Klagenfurt,Austria,"Bahnhofstraße 61, 9020 Klagenfurt am Wörthersee, Austria ",+43 681 84294938 ,4.5,63,No,2026-03-04
Kuzeng‘s Barber,barber shop,Hair salon,Klagenfurt,Austria,"St. Ruprechter Str. 51, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 1577185 ,5.0,19,No,2026-03-04
Adrionis Fade,barber shop,Barber shop,Klagenfurt,Austria,"Hauptpl. 15, 9300 St. Veit an der Glan, Austria ",+43 676 5962171 ,5.0,28,No,2026-03-04
Aki’s Barbershop,barber shop,Hairdresser,Villach,Austria,"Freihausgasse 7, 9500 Villach, Austria ",+43 660 1715848 ,4.9,51,No,2026-03-04
"Friseur Goldene Schere, Barbershop",barber shop,Hair salon,Villach,Austria,"Bahnhofpl. 9, 9500 Villach, Austria ",+43 660 8245697 ,4.8,79,No,2026-03-04
Roj Cut,barber shop,Hair salon,Villach,Austria,"Weißbriachgasse 4, 9500 Villach, Austria ",+43 681 84335321 ,5.0,18,No,2026-03-04
The Hair Designer,barber shop,Hair salon,Villach,Austria,"Postgasse 5, 9500 Villach, Austria ",+43 664 5346790 ,4.8,49,No,2026-03-04
MY Hair Bestpreis-Friseurdiscounter,barber shop,Barber supply store,Villach,Austria,"Handwerkstraße 22, 9500 Villach, Austria ",+43 699 14242866 ,4.3,50,No,2026-03-04
Arman Barbershop,barber shop,Barber shop,Villach,Austria,"Kärntner Str. 58, 9601 Arnoldstein, Austria ",+43 681 81484374 ,5.0,20,No,2026-03-04
Hair Lounge - Carola Strasser,barber shop,Hair salon,Villach,Austria,"Volkshausstraße 4, 9523 Villach, Austria ",+43 4242 41877 ,5.0,26,No,2026-03-04
Furkan's Barbershop,barber shop,Barber shop,Wels,Austria,"Pfarrgasse 19, 4600 Wels, Austria ",+43 699 11332651 ,5.0,133,No,2026-03-04
ONYX Barbers,barber shop,Barber shop,Wels,Austria,"Dr.-Salzmann-Straße 10, 4600 Wels, Austria ",+43 660 9577731 ,5.0,80,No,2026-03-04
Action Barber Shop,barber shop,Barber shop,Wels,Austria,"Ägydipl. 3, 4600 Thalheim bei Wels, Austria ",+43 660 2415000 ,4.9,142,No,2026-03-04
Vahido Barbershop,barber shop,Hair salon,Wels,Austria,"Doktor-Koss-Straße 9, 4600 Wels, Austria ",+43 678 1257242 ,5.0,82,No,2026-03-04
BG Hairstyle,barber shop,Barber shop,Wels,Austria,"Herrengasse 5, 4600 Wels, Austria ",+43 676 6412752 ,5.0,33,No,2026-03-04
Bandido Barbershop,barber shop,Barber shop,Wels,Austria,"Doktor-Groß-Straße 16, 4600 Wels, Austria ",+43 681 84339708 ,4.5,19,No,2026-03-04
Barbershop Golden Style Herren,barber shop,Barber shop,Wels,Austria,"Kaiser-Josef-Platz 1, 4600 Wels, Austria ",+43 688 64764831 ,4.1,69,No,2026-03-04
The Barbershop Friseur,barber shop,Hair salon,Wels,Austria,"4600 Wels, Austria ",,5.0,10,No,2026-03-04
Stars barbershop,barber shop,Hair salon,Wels,Austria,"Doktor-Groß-Straße 12e, 4600 Wels, Austria ",+43 688 64765353 ,4.8,28,No,2026-03-04
Frisur Modern Style,barber shop,Hair salon,Wels,Austria,"Grieskirchner Str. 9, 4600 Wels, Austria ",+43 676 6279603 ,4.9,186,No,2026-03-04
Friseur AZ,barber shop,Barber shop,Wels,Austria,"Salzburger Str. 96, 4600 Wels, Austria ",+43 676 3673308 ,5.0,29,No,2026-03-04
Kadsi Hair Salon,barber shop,Barber shop,Wels,Austria,"Salzburger Str. 140, 4600 Wels, Austria ",+43 660 2337001 ,4.4,107,No,2026-03-04
MAKAWE Barbershop,barber shop,Barber shop,Wels,Austria,"Marktpl. 16, 4650 Lambach, Austria ",+43 681 20497979 ,4.5,100,No,2026-03-04
Haarstyle by N&N (Grundner OG),barber shop,Hair salon,Wels,Austria,"Freiung 12, 4600 Wels, Austria ",+43 7242 42052 ,5.0,14,No,2026-03-04
Frisur Modern Style,barber shop,Hair salon,Wels,Austria,"Grieskirchner Str. 9, 4600 Wels, Austria ",+43 676 6279603 ,4.9,186,No,2026-03-04
Friseur AZ,barber shop,Barber shop,Wels,Austria,"Salzburger Str. 96, 4600 Wels, Austria ",+43 676 3673308 ,5.0,29,No,2026-03-04
Kheder‘s Barbershop,barber shop,Barber shop,St. Pölten,Austria,"Kremser Landstraße 29, 3100 St. Pölten, Austria ",+43 660 8408607 ,4.9,361,No,2026-03-04
Kirik Makas Herrenfriseur,barber shop,Barber shop,St. Pölten,Austria,"Herzogenburger Str. 30, 3100 St. Pölten, Austria ",+43 2742 70813 ,4.7,123,No,2026-03-04
Friseur salon stylisch,barber shop,Barber shop,St. Pölten,Austria,"Kremser Landstraße 15, 3100 St. Pölten, Austria ",+43 676 7026771 ,4.7,38,No,2026-03-04
FRISEUR TIMAN,barber shop,Barber shop,St. Pölten,Austria,"Josefstraße 40, 3100 St. Pölten, Austria ",+43 681 10117221 ,5.0,14,No,2026-03-04
Anadolu Herrenfriseur,barber shop,Hair salon,St. Pölten,Austria,"Mühlweg 87, 3100 St. Pölten, Austria ",+43 699 12673866 ,4.8,60,No,2026-03-04
Barber Hair Salon,barber shop,Barber shop,St. Pölten,Austria,"Kremser Landstraße 37, 3100 St. Pölten, Austria ",,5.0,8,No,2026-03-04
Barber Dilo,barber shop,Hair salon,Dornbirn,Austria,"Hatlerstr. 8a, 6850 Dornbirn, Austria ",+43 660 4247422 ,4.9,100,No,2026-03-04
Dali barbershop,barber shop,Barber shop,Dornbirn,Austria,"Reichshofstraße 10, 6890 Lustenau, Austria ",+43 660 8233712 ,4.9,244,No,2026-03-04
MAHMUT's BARBERSHOP,barber shop,Barber shop,Dornbirn,Austria,"Kaiser-Franz-Josef-Straße 28/7, 6845 Hohenems, Austria ",+43 677 63784592 ,4.8,41,No,2026-03-04
La Vienna Beauty Lounge,beauty salon,Beauty salon,Vienna,Austria,"Simmeringer Hauptstraße 37/1C, 1110 Wien, Austria ",+43 664 3437980 ,4.8,18,No,2026-03-04
La Vienna Beauty Lounge,beauty salon,Beauty salon,Vienna,Austria,"Simmeringer Hauptstraße 37/1C, 1110 Wien, Austria ",+43 664 3437980 ,4.8,18,No,2026-03-04
J's Beauty Salon,beauty salon,Beauty salon,Vienna,Austria,"Beatrixgasse 4, 1030 Wien, Austria ",+43 664 2302957 ,4.6,149,No,2026-03-04
Friseur Salon Reina,beauty salon,Hairdresser,Graz,Austria,"Griespl. 10, 8020 Graz, Austria ",+43 660 5346770 ,4.4,420,No,2026-03-04
Jako Styling Salon,beauty salon,Hair salon,Graz,Austria,"Radetzkystraße 13, 8010 Graz, Austria ",+43 660 8011112 ,4.5,348,No,2026-03-04
Il Pelo Neri& Co OG,beauty salon,Hair salon,Graz,Austria,"Schönaugasse 4, 8010 Graz, Austria ",+43 316 811488 ,4.9,87,No,2026-03-04
Chic Cuts Frisör,beauty salon,Hair salon,Graz,Austria,"Zinzendorfgasse 27, 8010 Graz, Austria ",+43 316 902203 ,4.9,183,No,2026-03-04
Barber AE Beauty,beauty salon,Hair salon,Linz,Austria,"Khevenhüllerstraße 25, 4020 Linz, Austria ",+43 676 5046716 ,4.9,28,No,2026-03-04
Atrisalon,beauty salon,Hair salon,Linz,Austria,"Unionstraße 3, 4020 Linz, Austria ",+43 676 4328660 ,5.0,525,No,2026-03-04
Atrisalon,beauty salon,Hair salon,Linz,Austria,"Unionstraße 3, 4020 Linz, Austria ",+43 676 4328660 ,5.0,525,No,2026-03-04
Hairdesign Idol,beauty salon,Hair salon,Linz,Austria,"Unionstraße 3, 4020 Linz, Austria ",+43 676 7139829 ,5.0,20,No,2026-03-04
Lightness - Hair & Beauty,beauty salon,Hair salon,Salzburg,Austria,"Gabelsbergerstraße 38, 5020 Salzburg, Austria ",+43 660 5482847 ,4.9,62,No,2026-03-04
Beauty Studio COCOSTERN,beauty salon,Beauty salon,Salzburg,Austria,"Saint-Julien-Straße 2/E024, 5020 Salzburg, Austria ",+43 660 7053726 ,4.8,10,No,2026-03-04
Savoir Beauty Luxury Salzburg,beauty salon,Beauty salon,Salzburg,Austria,"Stelzhamerstraße 12A, 5020 Salzburg, Austria ",+43 660 2829040 ,5.0,10,No,2026-03-04
Ohlala Beauty Bar,beauty salon,Beauty salon,Salzburg,Austria,"Rupertgasse 3, 5020 Salzburg, Austria ",+43 676 5466217 ,5.0,16,No,2026-03-04
Beauty Lounge Salzburg,beauty salon,Nail salon,Salzburg,Austria,"MO1 Max-Ott-Platz, 6, 5020 Salzburg, Austria ",+43 676 4044427 ,5.0,1,No,2026-03-04
Ohlala Beauty Bar,beauty salon,Beauty salon,Salzburg,Austria,"Rupertgasse 3, 5020 Salzburg, Austria ",+43 676 5466217 ,5.0,16,No,2026-03-04
Beauty Salon Christine,beauty salon,Beauty salon,Salzburg,Austria,"Eberhard-Fugger-Straße 7/3, 5020 Salzburg, Austria ",+43 662 641357 ,4.6,10,No,2026-03-04
Friseur Bayto,beauty salon,Hair salon,Innsbruck,Austria,"Andreas-Hofer-Straße 16, 6020 Innsbruck, Austria ",+43 512 583910 ,5.0,136,No,2026-03-04
Impressive Haarsalon,beauty salon,Hair salon,Innsbruck,Austria,"Museumstraße 7, 6020 Innsbruck, Austria ",+43 676 6645855 ,4.7,214,No,2026-03-04
RS Aesthetic Innsbruck,beauty salon,Beautician,Innsbruck,Austria,"Langer W. 28/2.Stock, 6020 Innsbruck, Austria ",+43 667 4492021 ,4.9,43,No,2026-03-04
RS Aesthetic Innsbruck,beauty salon,Beautician,Innsbruck,Austria,"Langer W. 28/2.Stock, 6020 Innsbruck, Austria ",+43 667 4492021 ,4.9,43,No,2026-03-04
Luxus Styling Salon,beauty salon,Hair salon,Innsbruck,Austria,"Bürgerstraße 9, 6020 Innsbruck, Austria ",+43 660 1307778 ,4.9,61,No,2026-03-04
BB Beauty,beauty salon,Nail salon,Klagenfurt,Austria,"Feldkirchner Str. 303, 9063 Klagenfurt am Wörthersee, Austria ",+43 660 7216510 ,4.9,226,No,2026-03-04
Sun & Beauty Lounge,beauty salon,Beauty salon,Klagenfurt,Austria,"Luegerstraße 29, 9020 Klagenfurt am Wörthersee, Austria ",,5.0,10,No,2026-03-04
Fuß & Beauty Fee Schorn Sabrina,beauty salon,Beauty salon,Klagenfurt,Austria,"Fischlstraße 67, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 9292003 ,4.7,12,No,2026-03-04
The Castle,beauty salon,Hair salon,Klagenfurt,Austria,"Koschatstraße 34, 9020 Klagenfurt am Wörthersee, Austria ",+43 660 9099411 ,4.9,190,No,2026-03-04
House of Beauty - Nails & Lashes,beauty salon,Beauty salon,Villach,Austria,"Brauhausgasse 17, 9500 Villach, Austria ",+43 677 62435220 ,5.0,2,No,2026-03-04
House of Beauty - Nails & Lashes,beauty salon,Beauty salon,Villach,Austria,"Brauhausgasse 17, 9500 Villach, Austria ",+43 677 62435220 ,5.0,2,No,2026-03-04
Aki’s Barbershop,beauty salon,Hairdresser,Villach,Austria,"Freihausgasse 7, 9500 Villach, Austria ",+43 660 1715848 ,4.9,51,No,2026-03-04
The Hair Designer,beauty salon,Hair salon,Villach,Austria,"Postgasse 5, 9500 Villach, Austria ",+43 664 5346790 ,4.8,49,No,2026-03-04
Friseursalon Helga,beauty salon,Hair salon,Villach,Austria,"Khevenhüllergasse 15, 9500 Villach, Austria ",+43 4242 21324 ,5.0,14,No,2026-03-04
LuxeLooks Beauty Studio,beauty salon,Nail salon,Villach,Austria,"Vassacher Str. 32b, 9500 Villach, Austria ",+43 676 6259507 ,5.0,1,No,2026-03-04
Hair Lounge - Carola Strasser,beauty salon,Hair salon,Villach,Austria,"Volkshausstraße 4, 9523 Villach, Austria ",+43 4242 41877 ,5.0,26,No,2026-03-04
Salon Tanja,beauty salon,Hair salon,Villach,Austria,"Italiener Str. 19, 9500 Villach, Austria ",+43 4242 26952 ,4.8,33,No,2026-03-04
Esma beauty studıo,beauty salon,Beauty salon,Wels,Austria,"Spitalhof 3, 4600 Wels, Austria ",+43 676 6877309 ,4.8,48,No,2026-03-04
Frisur Modern Style,beauty salon,Hair salon,Wels,Austria,"Grieskirchner Str. 9, 4600 Wels, Austria ",+43 676 6279603 ,4.9,186,No,2026-03-04
HAARSCHARF BY Tanja,beauty salon,Hair salon,Wels,Austria,"Porzellangasse 29, 4600 Wels, Austria ",+43 7242 26978 ,4.8,48,No,2026-03-04
Kadsi Hair Salon,beauty salon,Barber shop,Wels,Austria,"Salzburger Str. 140, 4600 Wels, Austria ",+43 660 2337001 ,4.4,107,No,2026-03-04
Aki hairdresser Wels,beauty salon,Hair salon,Wels,Austria,"Linzer Str. 53, 4600 Wels, Austria ",+43 676 5428336 ,4.7,73,No,2026-03-04
Aki hairdresser Wels,beauty salon,Hair salon,Wels,Austria,"Linzer Str. 53, 4600 Wels, Austria ",+43 676 5428336 ,4.7,73,No,2026-03-04
Haarstyle by N&N (Grundner OG),beauty salon,Hair salon,Wels,Austria,"Freiung 12, 4600 Wels, Austria ",+43 7242 42052 ,5.0,14,No,2026-03-04
Vizyon Hairstyle,beauty salon,Hair salon,Wels,Austria,"Bahnhofstraße 26, 4600 Wels, Austria ",+43 676 3208376 ,4.3,67,No,2026-03-04
HAARSCHARF BY Tanja,beauty salon,Hair salon,Wels,Austria,"Porzellangasse 29, 4600 Wels, Austria ",+43 7242 26978 ,4.8,48,No,2026-03-04
Beautyworld,beauty salon,Hair salon,St. Pölten,Austria,"Wr. Str. 29, 3100 St. Pölten, Austria ",+43 664 6458861 ,4.3,83,No,2026-03-04
Natural Beauty Head Spa Kosmetik Salon,beauty salon,Beauty salon,St. Pölten,Austria,"Schulgasse 3, 3100 St. Pölten, Austria ",+43 664 75344263 ,5.0,4,No,2026-03-04
La Perle Beauty Nails Studio,beauty salon,Nail salon,St. Pölten,Austria,"Kremser Landstraße 34, 3100 St. Pölten, Austria ",+43 690 20075555 ,4.2,54,No,2026-03-04
Wimpernwerkstatt Beauty Studio,beauty salon,Beauty salon,St. Pölten,Austria,"Ratzersdorfer Hauptstraße 96/3, 3100 St. Pölten, Austria ",+43 650 5107688 ,4.8,55,No,2026-03-04
P&A City,beauty salon,Hair salon,St. Pölten,Austria,"Josefstraße 110, 3100 St. Pölten, Austria ",+43 681 20723232 ,4.5,38,No,2026-03-04
Wimpern Nägel Energetik Elisabeth Parisot (vormals Stöckl),beauty salon,Eyelash salon,St. Pölten,Austria,"Brunnerstraße 26, 3100 St. Pölten, Austria ",+43 664 4051567 ,4.9,36,No,2026-03-04
Haarstudio Manuela,beauty salon,Hair salon,St. Pölten,Austria,"Mühlweg 76, 3100 St. Pölten, Austria ",+43 2742 338065 ,5.0,39,No,2026-03-04
Aseel Style Frisur Dornbirn,beauty salon,Hair salon,Dornbirn,Austria,"Kirchgasse 7, 6850 Dornbirn, Austria ",+43 688 64968775 ,5.0,33,No,2026-03-04
Barber Dilo,beauty salon,Hair salon,Dornbirn,Austria,"Hatlerstr. 8a, 6850 Dornbirn, Austria ",+43 660 4247422 ,4.9,100,No,2026-03-04
Putzerei Gottschalk Inh. Adnan Cerjakovic,laundry service,Dry cleaner,Vienna,Austria,"Postgasse 15, 1010 Wien, Austria ",+43 667 7755544 ,3.8,25,No,2026-03-04
Rabias Textilreinigung,laundry service,Dry cleaner,Vienna,Austria,"Beheimgasse 53, 1170 Wien, Austria ",+43 1 4058174 ,4.8,194,No,2026-03-04
Waschtreff,laundry service,Laundromat,Vienna,Austria,"Margaretenpl. 6/7, 1050 Wien, Austria ",+43 664 8408400 ,2.9,83,No,2026-03-04
Unter Wasser Laundromat,laundry service,Laundromat,Graz,Austria,"Volksgartenstraße 5, 8020 Graz, Austria ",+43 664 88462700 ,3.7,149,No,2026-03-04
Textilpflege Kurz OG,laundry service,Laundry service,Graz,Austria,"Liebenauer Hauptstraße 30, 8041 Graz, Austria ",+43 316 428187 ,4.0,1,No,2026-03-04
Kaya Reinigung Gmbh,laundry service,Dry cleaner,Graz,Austria,"Wiener Str. 52, 8020 Graz, Austria ",+43 676 5237578 ,5.0,2,No,2026-03-04
Kaya Reinigung Gmbh,laundry service,Dry cleaner,Graz,Austria,"Wiener Str. 52, 8020 Graz, Austria ",+43 676 5237578 ,5.0,2,No,2026-03-04
Dayaa Alla Al Masri,laundry service,Carpet cleaning service,Graz,Austria,"Floßlendpl. 3, 8020 Graz, Austria ",+43 681 81851022 ,5.0,5,No,2026-03-04
Margaret`s Putzstube Inh. Margarete Wippel,laundry service,Fabric cleaning,Graz,Austria,"Kärntner Str. 409, 8054 Graz, Austria ",+43 316 283213 ,5.0,3,No,2026-03-04
Putzerei Teppichwäscherei,laundry service,Laundry,Graz,Austria,"Straßganger Str. 210, 8052 Graz, Austria ",,2.3,3,No,2026-03-04
Änderungsschneiderei Herbst,laundry service,Tailor,Graz,Austria,"Klosterwiesgasse 4, 8010 Graz, Austria ",+43 660 1118741 ,4.2,46,No,2026-03-04
Galerie Mad GesmbH,laundry service,Carpet cleaning service,Graz,Austria,"Plüddemanngasse 32/9, 8010 Graz, Austria ",+43 316 841567 ,4.5,6,No,2026-03-04
Dry cleaning Winter Linz,laundry service,Laundry,Linz,Austria,"Figulystraße 7, 4020 Linz, Austria ",+43 664 9231140 ,4.6,18,No,2026-03-04
Wolfgang Obermayr GmbH,laundry service,Laundry,Linz,Austria,"Kokoweg 7a, 4040 Linz, Austria ",+43 732 732292 ,5.0,2,No,2026-03-04
Tossmann Textilreinigung,laundry service,Laundry service,Linz,Austria,"Stieglbauernstraße 11, 4020 Linz, Austria ",+43 732 654139 ,5.0,2,No,2026-03-04
Shadow,laundry service,Laundry service,Salzburg,Austria,"Schumacherstraße, 5020 Salzburg, Austria ",+43 662 333467 ,,,No,2026-03-04
Wäscherei Kaserer Inh Ingrid Langer,laundry service,Laundry service,Salzburg,Austria,"Dr.-Sylvester-Straße 4A, 5020 Salzburg, Austria ",+43 662 8203380 ,5.0,9,No,2026-03-04
HABSBURG Wäscherei-Reinigung GmbH,laundry service,Laundromat,Salzburg,Austria,"Schrannengasse 6, 5020 Salzburg, Austria ",+43 662 874966 ,2.2,30,No,2026-03-04
Wäscherei Habsburg Reinigung,laundry service,Laundry service,Salzburg,Austria,"Ignaz-Harrer-Straße 50, 5020 Salzburg, Austria ",,5.0,1,No,2026-03-04
Nonntaler Kleiderservice (am Erhardplatz neben der Kirche),laundry service,Dry cleaner,Salzburg,Austria,"Nonntaler Hauptstraße 15, 5020 Salzburg, Austria ",+43 662 840997 ,4.0,30,No,2026-03-04
Laundromat,laundry service,Laundry service,Salzburg,Austria,"Paris-Lodron-Straße 11, 5020 Salzburg, Austria ",,,,No,2026-03-04
Münzwasch Salon - Washing Self Service,laundry service,Laundry,Salzburg,Austria,"Getreidegasse 3, 83435 Bad Reichenhall, Germany ",+49 176 53923276 ,2.9,39,No,2026-03-04
Laundromat,laundry service,Laundry service,Salzburg,Austria,"Paris-Lodron-Straße 11, 5020 Salzburg, Austria ",,,,No,2026-03-04
Wäscherei Habsburg Reinigung,laundry service,Laundry service,Salzburg,Austria,"Ignaz-Harrer-Straße 50, 5020 Salzburg, Austria ",,5.0,1,No,2026-03-04
Alpen Schneiderei & Wäscherei,laundry service,Clothing alteration service,Salzburg,Austria,"Hauptstraße 7, 83395 Freilassing, Germany ",+49 8654 5896935 ,5.0,109,No,2026-03-04
Renner Reinigung U Wäscherei Gmbh,laundry service,Laundry service,Salzburg,Austria,"Nonntaler Hauptstraße 55, 5020 Salzburg, Austria ",+49 8651 62773 ,3.6,11,No,2026-03-04
Classik chemische Spezialreinigung GesmbH,laundry service,Dry cleaner,Salzburg,Austria,"Guritzerstraße 11, 5020 Salzburg, Austria ",+43 662 8226740 ,,,No,2026-03-04
AERO-dry Sanierputzsystem,laundry service,Laundry service,Salzburg,Austria,"Haslaustraße, 5411 Oberalm, Austria ",+43 676 6612660 ,,,No,2026-03-04
Bingo Clean Arifovic KEG,laundry service,Laundry service,Salzburg,Austria,"Zillnerstraße 18, 5020 Salzburg, Austria ",+43 662 421195 ,3.0,2,No,2026-03-04
BM-Textilreinigung,laundry service,Dry cleaner,Innsbruck,Austria,"Müllerstraße 22, 6020 Innsbruck, Austria ",+43 676 5074577 ,4.6,92,No,2026-03-04
bubblepoint Waschsalons,laundry service,Laundromat,Innsbruck,Austria,"Innstraße 11, 6020 Innsbruck, Austria ",+43 677 61641165 ,3.1,139,No,2026-03-04
Golen Dry Wash,laundry service,Laundry service,Innsbruck,Austria,"Höttinger Auffahrt 1, 6020 Innsbruck, Austria ",+43 681 10761521 ,1.0,1,No,2026-03-04
Wäscherei Heißmangel - Kugler Othmar,laundry service,Laundry service,Innsbruck,Austria,"Harterhofweg 80, 6020 Innsbruck, Austria ",+43 512 573390 ,5.0,1,No,2026-03-04
Bügelservice,laundry service,Laundry,Innsbruck,Austria,"6020 Innsbruck, Austria ",+43 664 6334064 ,4.0,2,No,2026-03-04
Self Service Laundry,laundry service,Laundry service,Innsbruck,Austria,"Andreas-Hofer-Straße 292, 6100 Seefeld in Tirol, Austria ",,4.3,18,No,2026-03-04
Erste Innsbrucker Reinigungsanstalt A. DREHER KG,laundry service,Dry cleaner,Innsbruck,Austria,"Adamgasse 18, 6020 Innsbruck, Austria ",+43 512 587823 ,5.0,3,No,2026-03-04
Müller's Textilpflege SB Waschsalon,laundry service,Laundromat,Innsbruck,Austria,"Zugspitzstraße 17, 82467 Garmisch-Partenkirchen, Germany ",+49 8821 9669012 ,3.8,128,No,2026-03-04
Tip Top Reinigung,laundry service,Laundry service,Innsbruck,Austria,"Leopoldstraße 13a, 6020 Innsbruck, Austria ",,,,No,2026-03-04
MfG-Mietwäsche für Gastronomie,laundry service,Laundry,Innsbruck,Austria,"Feldstraße 11, 6020 Innsbruck, Austria ",+43 676 7009810 ,,,No,2026-03-04
Kleiderausgabe für Kinderkleidung,laundry service,Laundry service,Innsbruck,Austria,"Kolpinghaus, Viktor-Franz-Hess-Straße 7, 6020 Innsbruck, Austria ",,,,No,2026-03-04
Sofortreinigung Waidmannsdorf GmbH,laundry service,Laundry service,Klagenfurt,Austria,"Waidmannsdorfer Str. 70, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 228772 ,4.6,30,No,2026-03-04
GRIL Textilreinigun - Wäscherei - Änderungen,laundry service,Dry cleaner,Klagenfurt,Austria,"Luegerstraße 6, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 73767136 ,5.0,1,No,2026-03-04
Textil-Reinigung Vallant,laundry service,Laundry,Klagenfurt,Austria,"Waidmannsdorfer Str. 68, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 228772 ,4.2,18,No,2026-03-04
Das Knüpfreich Teppichwäscherei,laundry service,Laundry service,Klagenfurt,Austria,"Peter-Mitterhofer-Gasse 25, 9020 St. Peter am Bichl, Austria ",,5.0,1,No,2026-03-04
Clean-Tech M.Raupl,laundry service,Pressure washing service,Klagenfurt,Austria,"Stolzstraße 25, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 4271792 ,5.0,2,No,2026-03-04
Kutschek Veronika Textilpflege,laundry service,Fabric cleaning,Klagenfurt,Austria,"St. Veiter Str. 79, 9020 Klagenfurt am Wörthersee, Austria ",+43 463 41737 ,,,No,2026-03-04
pro mente kärnten Ges f psychische u soziale Gesundheit WG Impuls,laundry service,Laundry service,Klagenfurt,Austria,"Felix-Hahn-Straße 16, 9073 Klagenfurt am Wörthersee, Austria ",+43 463 292704 ,5.0,1,No,2026-03-04
Autowasch-Anlage,laundry service,Self service car wash,Klagenfurt,Austria,"Lastenstraße 33, 9020 Klagenfurt am Wörthersee, Austria ",,4.2,168,No,2026-03-04
Mitrovic Reinigung,laundry service,Laundry service,Klagenfurt,Austria,"Rosentaler Str. 40, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 3972872 ,,,No,2026-03-04
Das Bügeleck,laundry service,Laundry service,Villach,Austria,"Ulricher Str. 1a, 9524 Villach, Austria ",,5.0,8,No,2026-03-04
RAFATI teppich service center,laundry service,Oriental rug store,Villach,Austria,"Gerbergasse 28, 9500 Villach, Austria ",+43 664 7614377 ,4.9,81,No,2026-03-04
Hans Baumgartner,laundry service,Laundry service,Villach,Austria,"Kaigasse 4, 9500 Villach, Austria ",+43 4242 23176 ,,,No,2026-03-04
New Laundry King,laundry service,Laundry service,Wels,Austria,"Burgos, corner Magdalo St, La Paz, Iloilo City, 5000 Iloilo ",(033) 320 3130 ,5.0,15,No,2026-03-04
Laundry Lab Express Washhouse,laundry service,Laundry,Wels,Austria,"Jereos St, La Paz, Iloilo City, 5000 Iloilo ",0919 785 0160 ,5.0,12,No,2026-03-04
pro mente Oberösterreich - Tagesstruktur Wäscherei,laundry service,Laundry service,Wels,Austria,"August-Göllerich-Straße 16, 4600 Wels, Austria ",,4.5,13,No,2026-03-04
Express Clean Laundry Lounge,laundry service,Laundry service,Wels,Austria,"Corner Gustilo and, Jereos St, La Paz, Iloilo City ",,4.0,4,No,2026-03-04
Pranje tepiha,laundry service,Carpet cleaning service,Wels,Austria,"Doktor-Groß-Straße 3, 4600 Wels, Austria ",+43 699 19591995 ,5.0,2,No,2026-03-04
MA Reinigung,laundry service,Laundry service,Wels,Austria,"Sudetenstraße 7, 4600 Wels, Austria ",+43 664 9313218 ,,,No,2026-03-04
Clean Mobile Reinigung,laundry service,Laundry service,Wels,Austria,"Eiselsbergstraße 13, 4600 Wels, Austria ",+43 681 20108210 ,,,No,2026-03-04
BÜGELN LEICHT GEMACHT FÜR WÄSCHEREIEN,laundry service,Laundry service,Wels,Austria,"Grieskirchner Str. 66, 4600 Wels, Austria ",+43 676 5459739 ,,,No,2026-03-04
Textilreinigung Herndler,laundry service,Dry cleaner,Wels,Austria,"P.-B.-Rodlberger-Straße 33, 4600 Thalheim bei Wels, Austria ",+43 7242 66406 ,4.6,9,No,2026-03-04
Perfekt-Reinigung GmbH,laundry service,Laundry service,Wels,Austria,"Baugasse 10, 4600 Wels, Austria ",+43 7242 65210 ,,,No,2026-03-04
Textilreinigung Gruber,laundry service,Dry cleaner,Wels,Austria,"Eferdinger Str. 24, 4600 Wels, Austria ",+43 7242 41118 ,3.6,25,No,2026-03-04
Waschtreff,laundry service,Laundromat,St. Pölten,Austria,"Kremser Landstraße 14, 3100 St. Pölten, Austria ",+43 664 8408400 ,2.8,66,No,2026-03-04
Textilpflege THÜR,laundry service,Laundry service,St. Pölten,Austria,"Josefstraße 54, 3100 St. Pölten, Austria ",+43 2742 73509 ,4.5,32,No,2026-03-04
Textilpflege THÜR,laundry service,Laundry,St. Pölten,Austria,"Kremser Landstraße 37, 3100 St. Pölten, Austria ",+43 2742 31461 ,4.5,22,No,2026-03-04
Waschtreff St Pölten,laundry service,Laundry service,St. Pölten,Austria,"3100 St Pölten, Austria ",,,,No,2026-03-04
"LaundrINK Dornbrin, Laundry & Drink",laundry service,Sanitation service,Dornbirn,Austria,"Schulgasse 18, 6850 Dornbirn, Austria ",+43 660 5677337 ,,,No,2026-03-04
